0.1|2.0828253496182185||
0.2|1.8977825767322183||
0.3|1.656626831631886||
0.4|1.4336910828557585||
0.5|1.2764331840737833||
0.5999999999999999|1.1535352375064745||
0.6999999999999999|1.024367846819602||
0.7999999999999999|0.8978583064610449||
0.8999999999999999|0.7767787505639003||
0.9999999999999998|0.6585134333595094||
1.0999999999999999|0.5957592187265041||
1.2|0.5413947135386209||
1.3|0.5026479925147449||
1.4000000000000001|0.4741838064526908||
1.5000000000000002|0.4508112646405239||
1.6000000000000003|0.4642042739469682||
1.7000000000000004|0.4692688509799334||
1.8000000000000005|0.4769706019949541||
1.9000000000000006|0.4901245175519206||
