0.1|6698||
0.2|5982||
0.3|5191||
0.4|4556||
0.5|4020||
0.5999999999999999|3568||
0.6999999999999999|3134||
0.7999999999999999|2710||
0.8999999999999999|2324||
0.9999999999999998|1945||
1.0999999999999999|1681||
1.2|1537||
1.3|1400||
1.4000000000000001|1265||
1.5000000000000002|1233||
1.6000000000000003|1250||
1.7000000000000004|1278||
1.8000000000000005|1305||
1.9000000000000006|1339||
